priority,deadline_hours,task_bandwidth,task_skill_1,task_skill_2,task_skill_3,task_skill_4,task_skill_5,task_skill_6,task_skill_7,task_skill_8,task_skill_9,task_skill_10,emp_bandwidth,emp_skill_1,emp_skill_2,emp_skill_3,emp_skill_4,emp_skill_5,emp_skill_6,emp_skill_7,emp_skill_8,emp_skill_9,emp_skill_10,match_score,label_user_id,num_matching_skills
3,31,40,0,0,1,0,0,1,0,1,1,0,35,1,1,0,1,0,0,1,0,1,0,0.25,E023,1
3,36,20,0,1,1,0,1,1,0,0,1,0,18,0,0,1,1,1,0,1,0,0,1,0.4,E044,2
2,68,9,0,0,0,0,0,0,1,1,1,0,48,0,1,0,0,0,0,0,0,1,1,0.33,E094,1
1,64,10,0,0,1,1,0,1,0,0,0,1,22,0,1,1,0,1,1,0,0,0,0,0.5,E012,2
2,49,16,0,1,0,0,0,0,0,0,1,1,16,0,0,1,0,0,1,1,1,1,0,0.33,E060,1
1,25,31,0,0,0,1,0,1,0,0,1,1,37,0,1,0,1,1,0,1,1,0,0,0.25,E000,1
1,8,22,0,0,1,0,0,0,1,0,1,1,34,0,1,0,0,1,0,0,0,0,1,0.25,E098,1
2,26,17,0,1,1,0,0,0,0,0,0,0,41,1,1,1,1,0,0,0,0,0,1,1.0,E079,2
2,30,37,0,1,0,1,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.2,E038,1
3,7,27,1,0,0,0,0,0,1,1,0,0,16,1,1,0,0,0,0,1,0,0,1,0.67,E059,2
3,72,8,1,0,0,0,1,0,0,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0.5,E015,2
1,72,12,1,0,0,0,1,1,0,1,0,1,3,0,1,0,1,0,0,1,0,1,1,0.2,E054,1
2,28,13,1,0,1,0,0,0,0,1,0,0,20,0,1,0,0,1,1,0,1,0,1,0.33,E081,1
3,37,24,0,0,1,0,1,1,0,1,0,0,42,0,0,1,0,0,0,1,0,1,1,0.25,E008,1
2,37,18,1,0,0,0,0,1,0,0,1,1,40,1,0,1,0,0,0,1,1,0,0,0.25,E082,1
3,60,28,0,0,1,1,1,0,0,0,0,0,32,0,0,1,0,1,0,0,0,0,1,0.67,E064,2
2,47,28,0,0,1,1,0,0,0,0,0,1,49,0,0,0,1,1,0,1,0,0,0,0.33,E080,1
1,23,11,1,1,0,0,1,1,1,0,0,0,44,1,0,0,1,0,0,0,0,1,1,0.2,E009,1
2,11,36,1,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0.33,E034,1
3,34,29,1,1,1,1,0,0,0,0,1,0,32,1,1,1,0,0,0,0,0,1,0,0.8,E021,4
2,70,24,0,0,1,0,0,1,0,0,1,0,24,1,0,0,0,0,0,1,0,1,0,0.33,E045,1
3,14,16,0,0,0,0,1,0,1,0,1,1,33,0,1,0,0,0,0,0,1,0,1,0.25,E093,1
2,54,19,0,0,1,0,1,0,1,0,1,0,6,1,0,1,0,0,0,1,0,1,1,0.75,E022,3
2,50,9,0,0,1,0,0,0,0,1,0,0,35,1,0,1,1,0,0,1,0,1,0,0.5,E050,1
3,62,15,0,0,0,0,1,0,0,1,0,0,8,1,0,1,0,1,1,1,0,0,0,0.5,E025,1
3,40,22,0,0,1,1,1,0,1,0,1,0,6,0,1,0,1,0,0,1,0,0,0,0.4,E046,2
3,58,36,1,1,0,0,0,1,1,0,1,0,50,1,0,0,1,1,0,0,0,0,0,0.2,E047,1
1,38,21,0,1,0,0,1,1,1,1,0,0,8,1,0,0,1,0,1,0,1,0,0,0.4,E080,2
3,19,31,0,0,1,0,1,0,0,1,1,0,20,0,0,1,0,0,0,0,1,1,0,0.75,E067,3
2,58,7,0,1,0,0,1,1,1,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0.25,E087,1
2,45,26,1,1,0,1,0,1,0,0,1,0,10,0,0,0,1,1,0,1,0,1,0,0.4,E076,2
3,67,16,1,1,1,1,0,1,0,0,0,0,50,0,0,0,0,0,1,0,1,0,1,0.2,E041,1
3,30,5,1,0,0,0,0,0,0,0,1,0,41,1,0,0,1,0,1,1,0,0,1,0.5,E074,1
2,66,22,0,0,0,0,1,0,0,0,1,0,49,1,1,0,0,0,0,0,0,1,1,0.5,E050,1
3,63,26,1,1,0,0,0,1,0,0,0,1,27,0,0,1,0,0,0,0,0,0,1,0.25,E047,1
3,9,11,0,1,0,0,1,1,0,1,1,0,31,1,0,1,0,0,1,1,0,1,0,0.4,E049,2
2,58,38,1,0,0,0,0,1,0,0,0,0,45,1,1,0,0,0,0,0,0,1,0,0.5,E066,1
1,56,23,0,0,0,0,1,1,1,1,1,0,2,0,0,0,1,1,1,0,0,0,1,0.4,E035,2
1,32,32,1,0,1,1,0,1,0,0,0,1,24,1,1,0,0,0,0,1,0,0,1,0.4,E073,2
1,14,22,0,1,0,0,0,0,0,1,0,0,30,1,1,0,0,1,0,1,1,0,0,1.0,E035,2
1,17,19,0,0,0,1,0,0,1,1,0,0,49,1,0,0,0,0,0,0,1,0,1,0.33,E057,1
1,37,9,1,1,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,1,1,0,0,0.5,E082,1
3,70,20,0,0,1,0,1,0,0,1,1,1,10,0,1,0,0,0,0,0,0,0,1,0.2,E064,1
3,66,35,0,0,0,1,0,1,0,0,0,0,49,0,1,0,0,0,1,1,0,0,1,0.5,E042,1
1,6,12,0,1,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,1,1,1,1,0.5,E093,1
3,62,5,0,1,1,0,0,0,1,1,1,0,9,1,0,0,0,1,1,0,1,1,0,0.4,E014,2
3,56,18,0,0,0,0,1,1,0,1,0,0,17,0,0,0,1,1,0,1,1,0,1,0.67,E035,2
3,49,20,0,1,1,1,0,1,0,0,1,0,37,0,0,0,1,1,0,0,1,1,0,0.4,E077,2
2,50,17,0,0,1,0,0,1,1,1,1,0,16,0,0,1,0,0,1,0,1,0,0,0.6,E002,3
2,39,23,0,1,0,0,0,0,1,0,1,1,20,0,1,0,0,1,0,0,1,0,0,0.25,E067,1
3,72,28,1,0,0,0,0,1,0,1,0,1,38,0,0,1,0,0,0,0,0,0,1,0.25,E031,1
2,70,24,0,1,1,1,1,1,0,0,0,0,14,0,0,1,1,0,1,1,0,0,1,0.6,E089,3
3,11,28,1,0,1,0,1,1,0,0,0,1,19,1,1,0,1,0,0,1,0,0,0,0.2,E032,1
3,40,38,0,0,1,0,1,1,0,0,1,1,39,0,1,0,0,1,0,0,1,1,1,0.6,E040,3
3,31,26,0,0,0,0,0,0,0,1,1,1,16,0,0,0,0,1,1,1,1,1,0,0.67,E041,2
1,66,6,0,0,0,0,1,0,1,0,0,0,38,1,0,1,0,0,1,1,0,0,1,0.5,E072,1
2,71,36,0,1,0,1,1,0,0,0,0,1,39,0,0,0,1,1,1,1,0,0,0,0.5,E014,2
3,47,39,0,0,1,1,0,1,1,0,0,1,37,1,1,1,0,0,0,0,0,1,1,0.4,E079,2
2,51,32,0,1,0,0,0,0,0,1,0,0,35,0,1,0,1,1,1,0,1,0,0,1.0,E068,2
2,70,9,0,0,0,1,1,1,1,1,0,0,16,0,1,0,1,1,0,0,0,0,1,0.4,E055,2
1,56,38,0,0,0,1,0,1,0,0,1,1,24,1,0,0,0,1,0,1,0,1,0,0.25,E037,1
2,7,25,0,0,0,0,0,1,1,1,0,0,29,0,1,0,0,0,0,1,0,0,0,0.33,E023,1
1,6,14,1,0,0,0,0,1,1,0,1,0,16,1,1,0,0,0,0,0,0,1,0,0.5,E082,2
2,18,13,1,0,1,0,0,1,1,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0.25,E096,1
3,65,23,1,0,0,1,1,0,0,1,1,0,15,1,1,0,0,0,0,0,0,0,0,0.2,E090,1
2,11,37,0,0,0,0,1,0,1,1,1,1,8,0,1,1,0,0,0,0,1,0,0,0.2,E019,1
1,12,12,0,0,0,1,0,0,1,1,1,1,25,0,1,0,0,0,1,1,1,1,0,0.6,E095,3
3,52,36,0,1,1,1,1,0,1,0,0,0,11,0,0,1,0,0,0,1,0,0,0,0.4,E061,2
2,31,5,0,0,1,0,0,0,0,1,1,0,26,0,0,1,0,1,0,0,0,0,0,0.33,E046,1
1,42,8,1,0,0,1,0,0,0,0,0,1,39,0,0,0,1,1,0,1,0,0,0,0.33,E000,1
3,45,19,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0.5,E060,1
1,13,8,1,1,0,0,0,0,1,0,0,0,41,0,0,0,0,0,1,1,0,0,1,0.33,E048,1
1,13,38,0,1,0,1,1,0,1,1,0,0,30,0,1,0,1,0,0,0,1,0,0,0.6,E053,3
2,19,29,0,0,0,0,1,0,0,1,0,1,16,0,0,1,1,0,1,1,1,0,0,0.33,E084,1
3,52,30,1,0,0,1,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,1,0,0.5,E024,1
3,12,20,0,1,0,0,0,0,0,0,1,0,13,0,1,1,1,0,0,0,1,1,0,1.0,E052,2
1,38,19,0,0,0,0,0,1,0,1,1,1,38,0,1,1,0,0,0,1,1,1,0,0.5,E020,2
1,23,7,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.33,E025,1
3,50,35,0,0,1,0,1,1,0,0,0,0,45,1,0,1,0,0,1,1,0,0,1,0.67,E023,2
1,40,36,0,1,0,1,1,1,0,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0.2,E062,1
1,61,40,0,1,1,0,1,0,0,0,0,1,41,0,0,0,0,1,1,0,1,0,1,0.5,E063,2
3,46,18,0,0,0,0,1,0,1,1,0,1,44,1,0,0,0,0,0,1,0,0,1,0.5,E023,2
1,39,37,0,1,1,0,0,1,1,1,0,0,6,0,1,0,0,0,1,0,0,1,0,0.4,E004,2
3,31,25,0,0,1,0,0,1,0,0,1,1,43,0,1,1,0,0,0,0,1,0,0,0.25,E043,1
1,25,18,1,1,0,0,0,0,0,0,1,0,7,0,0,0,1,1,1,0,1,1,0,0.33,E000,1
3,20,9,1,0,1,1,0,1,0,0,0,0,19,0,0,1,0,0,0,1,0,1,0,0.25,E095,1
3,11,5,1,0,0,0,0,1,1,0,0,0,42,0,0,0,1,1,1,0,0,1,1,0.33,E039,1
3,8,8,0,0,1,0,0,1,0,0,0,1,30,1,0,1,0,1,0,0,1,0,1,0.67,E089,2
1,17,20,1,1,0,0,0,1,1,0,0,0,10,0,0,1,0,0,1,1,0,1,1,0.5,E035,2
1,36,36,1,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,1,1,0.5,E037,1
1,12,6,0,1,1,0,0,1,0,0,0,0,17,1,1,1,0,0,0,0,0,1,1,0.67,E070,2
3,46,32,0,1,0,0,1,0,0,1,0,0,19,0,0,1,1,0,0,1,1,0,1,0.33,E082,1
2,50,13,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0.5,E017,1
2,12,26,0,0,1,0,1,1,0,0,1,0,20,0,1,1,0,0,0,0,0,0,0,0.25,E040,1
3,10,8,1,0,1,1,0,0,1,0,1,0,42,1,1,0,0,0,0,1,0,0,0,0.4,E000,2
3,72,25,0,0,1,0,0,0,0,1,0,0,7,1,1,1,0,0,0,1,0,0,0,0.5,E051,1
1,16,8,1,1,0,0,1,0,1,0,1,0,47,1,0,1,0,0,1,0,1,0,1,0.2,E054,1
3,12,10,0,1,0,1,0,1,1,0,1,0,33,1,0,1,1,1,0,0,0,0,1,0.2,E015,1
3,50,15,1,1,0,1,0,0,1,0,1,0,11,0,0,1,0,0,1,1,0,0,0,0.2,E061,1
2,53,8,0,0,1,1,1,0,0,1,1,0,48,0,0,0,1,0,0,1,0,0,0,0.2,E009,1
3,42,7,1,1,0,1,0,0,0,1,1,0,9,0,1,1,1,0,0,0,1,0,0,0.6,E034,3
3,6,35,0,1,0,0,0,1,0,1,1,1,42,1,1,0,0,0,1,0,1,1,0,0.8,E025,4
3,48,22,0,1,1,0,1,1,0,1,0,0,18,0,1,0,0,0,1,0,1,1,0,0.6,E035,3
3,62,27,1,0,1,1,1,0,0,0,0,0,27,0,0,0,1,0,1,1,1,0,0,0.25,E094,1
2,27,25,0,0,0,0,0,1,0,1,1,1,11,1,0,0,0,0,1,0,1,0,1,0.75,E036,3
1,63,36,0,0,0,0,0,1,1,0,0,0,50,0,1,0,0,0,1,0,1,1,0,0.5,E052,1
2,46,26,0,1,1,1,0,0,0,1,0,0,47,1,0,1,0,0,1,1,0,0,0,0.25,E001,1
1,27,15,1,0,1,0,0,1,1,0,1,0,25,0,0,1,0,0,0,0,1,0,1,0.2,E094,1
1,32,32,0,0,0,0,0,1,0,1,1,1,33,0,0,0,0,1,0,1,1,0,0,0.25,E076,1
3,33,7,1,0,0,0,0,1,1,0,1,1,22,0,0,0,0,0,0,0,0,1,1,0.4,E045,2
3,38,39,0,0,0,1,0,1,0,1,1,1,14,1,0,0,1,0,0,1,0,0,0,0.2,E024,1
2,41,39,0,0,0,0,1,1,0,0,0,0,46,0,0,0,1,0,1,0,0,0,0,0.5,E018,1
1,9,21,1,1,0,0,0,1,0,0,1,0,6,1,1,1,0,0,0,0,0,0,1,0.5,E018,2
3,18,35,1,0,0,0,0,1,1,1,1,0,46,1,0,0,0,0,0,1,0,1,1,0.6,E001,3
3,7,20,0,1,1,1,0,0,0,0,1,1,7,1,0,0,0,1,0,1,0,1,1,0.4,E063,2
1,62,21,0,0,0,0,0,1,1,0,0,0,17,0,1,0,1,1,1,0,1,0,0,0.5,E081,1
3,32,14,0,1,1,0,0,1,0,0,1,0,18,0,1,0,0,0,0,0,1,0,0,0.25,E049,1
2,21,21,0,1,0,0,0,0,1,0,1,1,27,0,0,0,0,1,0,0,0,1,0,0.25,E069,1
3,50,7,0,0,0,1,1,0,1,0,1,1,28,0,0,1,0,0,1,1,0,1,1,0.6,E047,3
2,22,27,0,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,1,0,1,0,0.25,E034,1
3,46,15,0,0,0,1,1,1,0,1,1,0,21,1,1,0,0,0,1,0,0,1,1,0.4,E080,2
2,13,26,0,1,1,0,1,1,0,0,1,0,33,1,1,0,1,1,0,0,0,0,1,0.4,E036,2
1,57,36,0,1,0,0,0,0,1,0,0,0,41,0,0,1,1,0,0,1,1,1,0,0.5,E050,1
3,32,30,0,1,0,0,0,1,1,0,1,1,48,0,0,0,1,0,1,1,1,1,0,0.6,E016,3
2,8,14,0,0,0,1,0,0,0,1,1,1,22,0,0,1,1,1,0,0,0,0,1,0.5,E080,2
3,39,33,1,0,0,0,0,1,0,0,0,0,13,1,1,0,1,1,0,0,0,0,0,0.5,E066,1
2,41,8,0,1,0,0,1,0,1,1,1,0,29,0,0,0,1,1,1,0,0,1,0,0.4,E074,2
3,42,12,0,1,1,0,0,0,0,1,1,0,11,0,0,1,1,0,0,1,0,1,1,0.5,E014,2
3,33,12,1,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0,1,1,1,0,1,0.6,E011,3
1,19,28,1,0,0,0,1,0,1,0,0,1,27,1,1,0,0,1,0,1,0,1,0,0.75,E058,3
3,27,18,0,1,0,0,0,1,0,1,0,0,23,1,1,1,0,0,1,1,0,0,0,0.67,E041,2
3,24,8,1,0,0,0,1,1,0,0,1,1,45,1,1,0,1,0,0,1,0,0,1,0.4,E082,2
1,55,22,0,1,1,0,0,0,1,0,0,1,7,0,1,1,1,1,1,0,0,0,0,0.5,E057,2
2,71,27,1,0,0,1,1,1,0,0,1,0,19,0,0,0,0,0,0,0,1,1,0,0.2,E011,1
3,62,34,1,0,0,0,0,0,1,1,1,0,19,0,1,1,0,1,0,0,1,1,0,0.5,E054,2
1,52,5,0,0,0,1,1,0,0,1,0,1,13,1,0,0,0,1,1,0,1,1,0,0.5,E055,2
1,21,5,0,1,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,0,0,1,0,0.5,E093,1
2,16,27,1,0,0,1,1,1,0,0,0,0,28,0,0,1,0,1,0,1,0,1,0,0.25,E003,1
3,51,29,1,1,1,0,0,0,0,0,1,1,2,0,1,0,1,0,1,1,0,1,0,0.4,E015,2
1,23,37,0,1,0,1,1,0,0,1,1,0,8,1,0,0,0,0,1,0,1,0,1,0.2,E037,1
2,46,21,1,1,1,0,0,1,0,0,0,0,43,0,1,0,1,1,1,0,1,0,0,0.5,E013,2
2,61,30,1,0,0,1,1,0,0,0,0,0,32,0,0,0,0,1,1,0,0,1,1,0.33,E094,1
2,15,11,1,1,0,0,0,1,0,1,0,0,36,0,1,0,1,0,0,1,1,0,1,0.5,E037,2
1,37,19,1,0,0,1,0,0,1,0,1,1,19,1,1,0,0,1,0,0,0,0,1,0.4,E084,2
1,16,6,0,0,0,1,1,1,0,0,0,0,29,1,0,0,0,1,0,0,1,0,1,0.33,E035,1
3,45,30,1,1,0,1,0,0,1,0,0,1,10,0,0,1,0,1,0,1,0,1,1,0.4,E053,2
1,37,13,1,1,1,1,0,0,0,1,0,0,39,1,0,0,1,1,0,0,0,0,0,0.4,E011,2
1,62,13,0,1,0,0,0,1,0,1,1,0,40,0,1,1,0,1,0,0,1,0,0,0.5,E051,2
3,63,25,0,0,1,0,0,0,1,0,0,0,22,0,0,1,0,1,0,1,0,0,0,1.0,E071,2
1,26,17,1,1,0,0,0,0,1,0,0,1,39,0,0,0,0,1,1,1,0,1,0,0.25,E029,1
2,38,8,0,0,0,0,1,1,1,0,0,1,21,0,0,0,0,1,0,1,0,0,0,0.5,E027,2
3,67,6,0,1,0,0,1,0,0,0,0,1,42,0,1,0,0,1,0,1,0,1,1,1.0,E042,3
3,13,26,1,0,0,0,0,0,0,0,1,0,37,1,1,1,1,0,0,0,0,0,0,0.5,E089,1
1,54,10,0,1,1,0,0,0,1,1,0,0,18,1,0,0,0,0,1,1,0,0,1,0.25,E081,1
1,55,37,1,1,0,0,0,0,0,1,1,0,44,1,1,0,0,0,0,0,0,0,0,0.5,E078,2
3,70,31,0,0,0,1,0,1,1,0,0,0,27,0,0,0,0,0,0,1,0,0,1,0.33,E069,1
2,69,24,0,0,0,0,1,0,1,1,1,0,14,0,1,0,0,0,0,0,1,0,0,0.25,E003,1
3,45,19,0,1,0,1,0,0,1,0,0,0,34,0,1,0,0,0,0,0,0,0,1,0.33,E088,1
3,21,21,1,0,0,1,1,0,0,0,1,0,49,0,1,0,0,1,0,1,0,0,0,0.25,E063,1
3,36,18,0,1,1,0,0,1,0,1,0,0,23,0,1,0,0,0,1,0,1,0,0,0.75,E058,3
1,42,13,0,0,0,0,1,0,1,0,0,0,41,0,1,0,0,0,0,1,1,0,1,0.5,E017,1
2,28,17,0,0,1,0,0,1,1,0,0,0,25,0,0,1,0,0,1,0,0,0,0,0.67,E034,2
2,53,22,1,0,1,1,0,0,0,1,0,1,22,1,0,1,0,0,0,0,0,0,1,0.6,E046,3
1,9,13,0,1,0,1,0,0,0,1,0,0,4,0,0,1,0,1,0,1,1,0,0,0.33,E014,1
2,56,28,0,1,0,0,1,1,1,0,1,0,9,1,0,1,0,0,0,1,0,1,0,0.4,E010,2
2,45,22,0,1,0,1,1,0,0,0,1,0,12,0,1,0,0,0,1,0,1,0,1,0.25,E071,1
3,7,39,1,0,0,0,0,0,0,1,0,0,32,1,0,0,0,0,0,1,1,1,0,1.0,E051,2
3,16,18,0,0,0,0,1,1,0,0,1,0,30,1,0,0,1,0,1,1,0,0,0,0.33,E033,1
1,13,15,0,1,0,0,1,0,1,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0.5,E013,2
1,63,23,0,0,0,1,0,1,0,0,0,0,50,0,0,0,1,0,1,0,0,0,0,1.0,E093,2
3,58,13,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0.2,E001,1
3,6,18,1,1,0,1,0,0,0,1,0,0,30,1,0,1,0,1,1,1,0,0,0,0.25,E097,1
3,18,35,0,1,0,1,1,1,1,0,0,0,41,0,0,0,1,0,1,1,0,1,0,0.6,E007,3
1,69,34,0,0,0,0,0,1,0,1,0,0,50,0,1,0,0,1,1,0,0,0,1,0.5,E003,1
2,46,30,1,0,0,0,0,1,0,1,1,0,42,0,0,0,1,0,1,1,0,0,1,0.25,E082,1
2,4,11,1,0,0,0,1,0,0,1,1,0,43,0,0,0,1,1,0,0,1,0,0,0.5,E003,2
2,22,38,1,0,0,0,0,0,1,0,1,0,5,0,0,0,1,0,0,1,0,0,0,0.33,E061,1
1,51,20,0,0,0,1,1,1,0,0,0,1,20,0,0,0,0,1,0,0,0,0,1,0.5,E092,2
2,70,13,0,0,1,0,0,0,1,0,0,1,29,0,0,1,1,0,0,0,0,0,0,0.33,E020,1
3,47,38,1,1,0,0,0,1,0,1,1,0,35,0,1,0,0,0,0,0,0,1,0,0.4,E056,2
1,68,6,1,1,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0.25,E044,1
1,36,6,1,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0.25,E061,1
2,30,38,1,0,0,0,0,0,0,0,1,0,28,1,0,0,0,0,1,0,0,0,1,0.5,E042,1
3,27,16,1,1,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,1.0,E008,2
3,42,24,1,0,0,1,0,1,0,1,0,1,12,0,0,1,0,1,1,0,0,0,1,0.4,E061,2
1,12,12,1,0,0,0,0,0,1,0,1,1,40,0,0,1,0,1,0,1,0,1,0,0.5,E044,2
3,52,17,0,0,1,0,0,0,1,1,0,0,37,0,1,1,1,0,1,0,0,0,1,0.33,E007,1
1,32,23,0,1,0,0,0,0,1,0,1,1,25,1,1,0,0,0,0,0,1,0,1,0.5,E032,2
3,30,7,0,1,0,0,1,1,1,0,0,0,17,1,1,1,0,0,0,1,0,0,0,0.5,E040,2
2,61,34,1,0,1,1,0,0,0,0,1,1,32,0,0,0,0,1,0,0,1,1,0,0.2,E073,1
2,10,36,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0.4,E037,2
2,45,35,0,1,1,0,0,1,0,1,0,1,49,0,1,0,0,0,1,0,0,1,1,0.6,E020,3
1,6,28,0,1,0,0,1,0,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,0.5,E076,1
1,7,33,0,1,0,1,0,1,0,1,0,0,40,0,1,1,1,0,1,1,0,0,0,0.75,E054,3
3,49,29,1,1,0,1,0,0,1,0,1,0,23,0,1,0,1,0,1,1,1,0,0,0.6,E078,3
2,39,36,0,0,1,1,1,0,0,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0.33,E083,1
1,35,26,1,1,0,0,0,0,1,0,0,0,36,1,0,0,0,0,0,1,0,1,1,0.67,E096,2
2,66,30,0,1,1,0,1,0,0,1,0,1,11,0,1,0,1,0,0,0,0,0,1,0.4,E070,2
3,20,10,1,0,0,0,0,1,0,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0.5,E039,1
2,29,18,0,1,0,0,0,1,0,1,0,1,20,0,0,0,0,1,0,1,0,0,1,0.25,E037,1
1,55,23,0,0,1,0,1,1,0,1,1,0,25,0,0,1,1,0,1,0,1,0,1,0.6,E077,3
1,18,11,0,0,1,0,1,1,0,0,1,0,38,1,0,0,0,0,1,1,1,0,0,0.25,E054,1
1,53,30,0,1,1,0,0,0,0,1,1,0,15,0,0,0,0,1,0,0,1,1,0,0.5,E020,2
3,23,29,1,1,0,1,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0.33,E085,1
3,39,27,1,0,1,0,1,1,1,0,0,0,35,1,0,1,0,1,0,1,0,1,0,0.8,E024,4
1,32,23,0,0,1,0,0,0,0,1,0,1,28,1,0,1,0,0,0,1,0,1,0,0.33,E029,1
3,6,25,0,1,0,0,0,0,0,1,0,0,50,0,0,0,0,0,1,1,1,0,0,0.5,E085,1
1,27,14,0,1,1,0,1,0,0,0,1,1,6,0,1,0,0,0,1,1,0,0,1,0.4,E046,2
1,20,15,0,0,0,0,1,1,0,0,0,0,31,0,1,0,1,1,0,0,1,0,0,0.5,E096,1
3,48,7,1,1,0,1,0,0,0,0,0,0,46,1,0,0,1,1,1,0,0,1,0,0.67,E048,2
2,22,17,0,0,1,0,1,0,1,1,0,0,42,1,1,0,0,1,0,0,0,0,0,0.25,E015,1
3,46,29,1,1,0,0,0,0,1,1,0,0,39,0,0,0,0,0,0,1,0,1,0,0.25,E093,1
1,12,20,1,1,0,1,0,1,0,1,0,0,49,0,0,0,0,0,1,1,0,1,0,0.2,E002,1
2,24,16,1,0,0,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,1,0,1.0,E033,3
3,54,26,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0.25,E048,1
3,5,40,1,0,0,0,1,1,0,1,0,0,25,0,0,1,1,1,0,1,0,1,0,0.25,E013,1
2,67,36,1,0,0,1,1,0,1,0,0,1,28,1,1,0,0,1,1,0,0,0,1,0.6,E003,3
1,63,26,0,0,1,1,1,0,0,0,0,0,36,0,0,0,0,1,0,0,0,1,1,0.33,E045,1
3,28,27,0,0,0,0,0,1,0,0,0,1,48,1,0,0,0,1,1,0,0,0,0,0.5,E018,1
3,25,17,0,1,0,1,0,0,1,1,1,0,42,0,1,1,1,0,0,0,0,1,1,0.6,E079,3
3,58,12,1,1,0,1,0,1,0,0,0,1,41,1,1,0,0,0,0,1,0,0,0,0.4,E014,2
2,59,5,1,1,0,0,0,0,0,0,1,0,11,1,1,0,0,0,0,0,0,1,0,1.0,E006,3
3,27,9,1,0,0,1,0,0,0,0,0,0,35,0,1,0,1,0,1,0,1,0,0,0.5,E002,1
2,44,31,1,0,0,1,1,1,0,0,1,0,7,0,0,0,1,1,0,1,1,0,0,0.4,E059,2
2,45,19,0,0,0,0,0,0,1,1,0,1,40,0,0,0,0,0,0,1,0,0,1,0.67,E085,2
1,70,35,0,1,0,1,1,0,1,0,0,0,49,1,0,0,0,0,1,1,0,0,1,0.25,E038,1
1,4,40,1,0,0,0,1,0,0,1,1,1,44,1,0,1,0,0,0,0,1,1,1,0.8,E080,4
1,48,23,0,0,0,1,1,0,0,0,0,1,17,0,0,1,1,0,0,0,0,1,0,0.33,E009,1
1,57,7,1,0,1,1,0,0,0,0,1,1,28,0,0,0,0,1,0,0,0,1,0,0.2,E028,1
2,33,10,1,0,1,0,0,0,0,0,0,1,47,0,0,1,0,1,0,1,0,0,1,0.67,E074,2
1,4,19,1,0,1,0,0,1,0,0,0,1,45,0,1,0,0,0,1,0,0,0,0,0.25,E053,1
3,5,25,0,0,0,1,0,0,0,0,0,1,28,0,0,0,1,1,0,0,1,0,0,0.5,E034,1
3,19,28,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,1,0,0,0,1,1,0.5,E074,1
1,34,17,1,1,1,1,1,0,0,0,0,0,37,0,0,1,0,0,1,0,1,1,0,0.2,E073,1
3,33,11,0,1,0,0,1,1,0,1,0,1,13,1,1,0,0,0,0,1,0,0,1,0.4,E085,2
3,22,14,0,0,1,1,1,1,0,0,1,0,18,0,0,0,1,1,1,0,0,1,0,0.8,E068,4
3,54,40,1,0,1,0,1,1,1,0,0,0,8,0,0,0,0,0,0,1,0,1,0,0.2,E055,1
1,39,26,1,0,0,0,1,0,0,1,0,1,41,0,1,0,0,1,1,0,1,0,1,0.75,E059,3
2,58,30,0,0,0,0,1,1,0,0,1,0,28,0,1,0,0,1,0,0,0,0,1,0.33,E040,1
2,23,38,0,0,0,1,1,0,1,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0.5,E023,2
1,18,19,1,0,0,0,1,0,0,1,0,0,36,0,0,0,1,1,1,0,1,1,0,0.67,E042,2
1,36,40,0,1,0,0,0,1,1,1,0,1,35,0,1,0,0,0,0,0,1,0,0,0.4,E002,2
